"Sample1","Sample2","BC","jaccard","JSD","Group"
"Control.C12","PsO.C51",0.70258650769158,0.825316663226903,6.44763978667231,"Control-Psoriasis"
"Control.C12","PsO.C52",0.600488637742082,0.750381631686223,5.72249795647364,"Control-Psoriasis"
"Control.C12","PsO.C53",0.74797661810034,0.8558199352955,6.64087116302483,"Control-Psoriasis"
"Control.C12","PsO.C54",0.614688062825325,0.761370665922637,5.52766690716016,"Control-Psoriasis"
"Control.C12","PsO.C55",0.779382476140992,0.87601455740001,6.68276614909532,"Control-Psoriasis"
"Control.C12","PsO.C56",0.852315350090312,0.920270244533423,7.22092782236982,"Control-Psoriasis"
"Control.C12","PsO.C57",0.58560453396963,0.738651437257869,5.23312910740234,"Control-Psoriasis"
"Control.C12","PsO.C58",0.709874554016821,0.830323548998598,6.21373396071009,"Control-Psoriasis"
"Control.C12","PsO.C59",0.820827945597321,0.901598580560064,6.80435300080489,"Control-Psoriasis"
"Control.C12","PsO.C60",0.592628482716064,0.744214346468798,5.13146471044452,"Control-Psoriasis"
"Control.C12","PsO.C61",0.571900452686954,0.727654797362475,5.33041810195733,"Control-Psoriasis"
"Control.C12","PsO.C62",0.648238335428274,0.786583252548652,5.95875202831933,"Control-Psoriasis"
"Control.C12","PsO.C63",0.632539006375579,0.774914417242485,5.6408018641444,"Control-Psoriasis"
"Control.C12","PsO.C64",0.588671516213813,0.741086511850806,5.72563900649465,"Control-Psoriasis"
"Control.C12","PsO.C65",0.705935306338279,0.827622599421476,6.14779956834718,"Control-Psoriasis"
"Control.C12","PsO.C66",0.898927095715594,0.946773678403742,7.37383310714342,"Control-Psoriasis"
"Control.C12","PsO.C67",0.811089189780807,0.895692155148882,7.01245625690001,"Control-Psoriasis"
"Control.C12","PsO.C68",0.631244938210974,0.773942555681768,5.71247316502694,"Control-Psoriasis"
"Control.C12","PsO.C69",0.763904118705373,0.86615152218823,6.60036321004823,"Control-Psoriasis"
"Control.C12","PsO.C70",0.706563556098773,0.828054195313987,6.1375899732452,"Control-Psoriasis"
"Control.C12","PsO.C71",0.586659147530859,0.739489824823197,5.48247145829345,"Control-Psoriasis"
"Control.C12","PsO.C72",0.728881201598265,0.843182517022512,6.28625424917792,"Control-Psoriasis"
"Control.C12","PsO.C73",0.826138905554839,0.904793061515582,6.94993175561521,"Control-Psoriasis"
"Control.C13","Control.C14",0.703664226285001,0.826059754532038,6.22644074421602,"Control-Control"
"Control.C13","Control.C15",0.6420593561622,0.782017231901791,5.68656913932243,"Control-Control"
"Control.C13","Control.C17",0.76249063447617,0.865242197105677,6.57187094607596,"Control-Control"
"Control.C13","Control.C18",0.557629789607074,0.715997849203617,4.91318813465517,"Control-Control"
"Control.C13","PsO.A01",0.85343952219626,0.920925136186763,7.06502169730877,"Control-Psoriasis"
"Control.C13","PsO.A02",0.859783303219221,0.924605895462085,7.08248657897638,"Control-Psoriasis"
"Control.C13","PsO.A03",0.803331446556459,0.890941538329469,6.89311720012737,"Control-Psoriasis"
"Control.C13","PsO.A04",0.783160418269577,0.878395920238713,6.6092280680628,"Control-Psoriasis"
"Control.C13","PsO.A05",0.878004850956022,0.93504002453355,7.48203985434538,"Control-Psoriasis"
"Control.C13","PsO.A06",0.760418070803076,0.863906231610296,6.6662473666713,"Control-Psoriasis"
"Control.C13","PsO.A07",0.750613900259809,0.857543631006712,6.12302478275874,"Control-Psoriasis"
"Control.C13","PsO.A08",0.626282174558226,0.770201118054256,5.95689139507777,"Control-Psoriasis"
"Control.C13","PsO.A09",0.880864759219008,0.936659326409805,7.32344098653887,"Control-Psoriasis"
"Control.C13","PsO.A10",0.657322895497012,0.793234555900935,6.13958340535226,"Control-Psoriasis"
"Control.C13","PsO.A11",0.713012240567642,0.832466019427124,6.33400088417127,"Control-Psoriasis"
"Control.C13","PsO.A12",0.792273940595644,0.884099157668208,6.84552119041906,"Control-Psoriasis"
"Control.C13","PsO.A13",0.600879546076526,0.750686767844809,5.65528508117402,"Control-Psoriasis"
"Control.C13","PsO.A14",0.796527046561387,0.886740946189445,6.93031413281733,"Control-Psoriasis"
"Control.C13","PsO.A15",0.981833114567274,0.990833292016774,8.14457818146792,"Control-Psoriasis"
"Control.C13","PsO.A16",0.759389478955969,0.863242037125964,6.71783184351556,"Control-Psoriasis"
"Control.C13","PsO.A17",0.8059988694379,0.892579594680211,6.81354447809971,"Control-Psoriasis"
"Control.C13","PsO.A18",0.680495108621329,0.809874548435436,5.64522228892866,"Control-Psoriasis"
"Control.C13","PsO.A19",0.857823282733524,0.923471344886321,7.20522989168663,"Control-Psoriasis"
"Control.C13","PsO.A20",0.734155175536242,0.84670067118904,6.19915675826145,"Control-Psoriasis"
"Control.C13","PsO.A21",0.703352625310387,0.8258450010399,5.91662294361795,"Control-Psoriasis"
"Control.C13","PsO.A22",0.895658263054197,0.944957517407335,7.48641309179126,"Control-Psoriasis"
"Control.C13","PsO.A23",0.829107649724677,0.906570643722885,6.88251414516245,"Control-Psoriasis"
"Control.C13","PsO.A24",0.788732326245445,0.881889721198248,6.6546804109928,"Control-Psoriasis"
"Control.C13","PsO.A25",0.821836928881328,0.902206905407241,6.919875350154,"Control-Psoriasis"
"Control.C13","PsO.A26",0.845131564457281,0.916066453728317,6.91970653609891,"Control-Psoriasis"
"Control.C13","PsO.A27",0.639898879945935,0.780412606863945,5.55237834299085,"Control-Psoriasis"
"Control.C13","PsO.A28",0.791688213168614,0.883734354392506,6.76327728603599,"Control-Psoriasis"
"Control.C13","PsO.C03",0.739838366468576,0.850467929351687,6.3050686958696,"Control-Psoriasis"
"Control.C13","PsO.C04",0.775658588603332,0.873657350102912,6.4821799359824,"Control-Psoriasis"
"Control.C13","PsO.C05",0.819686141846382,0.900909363429751,7.11830174552446,"Control-Psoriasis"
"Control.C13","PsO.C06",0.709555521678604,0.830105267340946,6.36855912459244,"Control-Psoriasis"
"Control.C13","PsO.C07",0.776597910175435,0.874252869180453,6.39224931810101,"Control-Psoriasis"
"Control.C13","PsO.C08",0.864477289896869,0.927313295346908,7.08096752408917,"Control-Psoriasis"
"Control.C13","PsO.C09",0.834241905812631,0.909631279460965,6.87698696135927,"Control-Psoriasis"
"Control.C13","PsO.C10",0.788318817299977,0.881631183068564,6.82923245150582,"Control-Psoriasis"
"Control.C13","PsO.C11",0.710183047078573,0.830534542243003,6.53488365381683,"Control-Psoriasis"
"Control.C13","PsO.C12",0.826801892391394,0.905190536352095,7.11226543268525,"Control-Psoriasis"
"Control.C13","PsO.C14",0.754727928247992,0.860222164471446,6.2816125340741,"Control-Psoriasis"
"Control.C13","PsO.C15",0.713497549609425,0.832796696758697,6.18092038047988,"Control-Psoriasis"
"Control.C13","PsO.C16",0.809133756242796,0.894498544898309,6.88980801486779,"Control-Psoriasis"
"Control.C13","PsO.C17",0.798742516178581,0.888112121656529,6.70633159675053,"Control-Psoriasis"
"Control.C13","PsO.C18",0.936462404584991,0.967188830898772,7.79646658463298,"Control-Psoriasis"
"Control.C13","PsO.C19",0.703623134944571,0.826031439127485,5.92529787617733,"Control-Psoriasis"
"Control.C13","PsO.C20",0.778912326247488,0.875717498557737,6.69267486941062,"Control-Psoriasis"
"Control.C13","PsO.C21",0.7818704725473,0.877583959769607,6.80609365212074,"Control-Psoriasis"
"Control.C13","PsO.C22",0.660943475296682,0.795865103330651,5.82745146006338,"Control-Psoriasis"
"Control.C13","PsO.C23",0.764467300997772,0.866513423700717,6.51369977558239,"Control-Psoriasis"
"Control.C13","PsO.C24",0.659752509413315,0.795001068739486,6.171130125437,"Control-Psoriasis"
"Control.C13","PsO.C25",0.687108993664329,0.814540134922709,5.75431263093308,"Control-Psoriasis"
"Control.C13","PsO.C26",0.726157743373845,0.841357339630549,5.98987697074218,"Control-Psoriasis"
"Control.C13","PsO.C27",0.879147672743828,0.935687690217709,7.18128274254258,"Control-Psoriasis"
"Control.C13","PsO.C28",0.705210518055607,0.827124288278182,6.36938146206464,"Control-Psoriasis"
"Control.C13","PsO.C29",0.681706711136138,0.810731986287414,5.76001926854748,"Control-Psoriasis"
"Control.C13","PsO.C30",0.800675911886643,0.8893059618349,6.66432532634474,"Control-Psoriasis"
"Control.C13","PsO.C31",0.839011455773981,0.912459194465288,6.86635142216376,"Control-Psoriasis"
"Control.C13","PsO.C32",0.649598555404325,0.787583807316205,5.93182047578643,"Control-Psoriasis"
"Control.C13","PsO.C33",0.887024308210182,0.94013024034811,7.39833188766503,"Control-Psoriasis"
"Control.C13","PsO.C34",0.661642779130581,0.796371864567391,5.50142161930715,"Control-Psoriasis"
"Control.C13","PsO.C35",0.802620618482214,0.890504202884367,6.90182657143024,"Control-Psoriasis"
"Control.C13","PsO.C36",0.897822024710261,0.946160401787234,7.42841170279239,"Control-Psoriasis"
"Control.C13","PsO.C37",0.856665501401126,0.922800042069663,7.17748243973199,"Control-Psoriasis"
"Control.C13","PsO.C38",0.695560105222611,0.820448774514296,5.99040068162231,"Control-Psoriasis"
"Control.C13","PsO.C39",0.69869817304815,0.822627803024481,5.91580737077883,"Control-Psoriasis"
"Control.C13","PsO.C40",0.869482934274458,0.930185473569891,7.09502960019028,"Control-Psoriasis"
"Control.C13","PsO.C41",0.848879212774659,0.918263569528401,7.10451313993403,"Control-Psoriasis"
"Control.C13","PsO.C42",0.699319595803528,0.823058355274074,5.80145169117279,"Control-Psoriasis"
"Control.C13","PsO.C43",0.832167934375001,0.908397007459771,6.95576361220594,"Control-Psoriasis"
"Control.C13","PsO.C44",0.652857690021034,0.789974471441308,6.02217287467271,"Control-Psoriasis"
"Control.C13","PsO.C45",0.710634728410527,0.830843331551942,5.94254520985651,"Control-Psoriasis"
"Control.C13","PsO.C46",0.845318456535065,0.916176233474964,7.04233846111926,"Control-Psoriasis"
"Control.C13","PsO.C47",0.832632444285368,0.908673691641481,6.93165667177244,"Control-Psoriasis"
"Control.C13","PsO.C48",0.702425692011022,0.825205699499599,5.96278327506188,"Control-Psoriasis"
"Control.C13","PsO.C49",0.843580977386674,0.915154785967116,7.25343466048631,"Control-Psoriasis"
"Control.C13","PsO.C50",0.838242598727922,0.912004323377113,7.06175428277095,"Control-Psoriasis"
"Control.C13","PsO.C51",0.592148887114948,0.743836071999461,5.41264484848879,"Control-Psoriasis"
"Control.C13","PsO.C52",0.786999894848278,0.88080575395344,6.78996015988696,"Control-Psoriasis"
"Control.C13","PsO.C53",0.657426567146831,0.793310038801363,5.55582938009507,"Control-Psoriasis"
"Control.C13","PsO.C54",0.715651910630519,0.834262365455601,6.4710436257061,"Control-Psoriasis"
"Control.C13","PsO.C55",0.804228605456668,0.891493021476743,6.74824101382712,"Control-Psoriasis"
"Control.C13","PsO.C56",0.686992294466006,0.814458129678019,6.18445414948472,"Control-Psoriasis"
"Control.C13","PsO.C57",0.826555785983076,0.905043023953646,7.13193640139672,"Control-Psoriasis"
"Control.C13","PsO.C58",0.820477733492657,0.901387276974313,6.8057032067408,"Control-Psoriasis"
"Control.C13","PsO.C59",0.872472012309292,0.931893247614724,7.15910455751477,"Control-Psoriasis"
"Control.C13","PsO.C60",0.794202621306228,0.885298696897485,6.57724791979919,"Control-Psoriasis"
"Control.C13","PsO.C61",0.771109687683781,0.87076446258077,6.64351041511531,"Control-Psoriasis"
"Control.C13","PsO.C62",0.812566400865226,0.896592147440611,6.94318108225672,"Control-Psoriasis"
"Control.C13","PsO.C63",0.716205101545144,0.834638122098957,6.11628091967589,"Control-Psoriasis"
"Control.C13","PsO.C64",0.736218560994656,0.848071294172649,6.33981863314233,"Control-Psoriasis"
"Control.C13","PsO.C65",0.72726213767963,0.842098164273571,6.49673673701273,"Control-Psoriasis"
"Control.C13","PsO.C66",0.889703073751708,0.941632668232203,7.2861271144804,"Control-Psoriasis"
"Control.C13","PsO.C67",0.659488593416477,0.794809432294744,5.83089412964242,"Control-Psoriasis"
"Control.C13","PsO.C68",0.675934462958933,0.806635913155628,5.99461241728433,"Control-Psoriasis"
"Control.C13","PsO.C69",0.586676192561931,0.739503365982511,5.58688995805601,"Control-Psoriasis"
"Control.C13","PsO.C70",0.57804613496292,0.732609930921319,5.54620482128217,"Control-Psoriasis"
"Control.C13","PsO.C71",0.710225956505644,0.830563884034116,6.34988174152447,"Control-Psoriasis"
"Control.C13","PsO.C72",0.796101899968246,0.886477432023563,6.78360381799902,"Control-Psoriasis"
"Control.C13","PsO.C73",0.707227984342115,0.828510299536412,5.96607356941236,"Control-Psoriasis"
"Control.C14","Control.C15",0.847944703338873,0.9177165331915,7.19962229951226,"Control-Control"
"Control.C14","Control.C17",0.749285855107396,0.856676286405339,6.49172377916106,"Control-Control"
"Control.C14","Control.C18",0.70157173074402,0.824616109997613,6.21748910548643,"Control-Control"
"Control.C14","PsO.A01",0.806555991951732,0.89292111126914,6.6606472838134,"Control-Psoriasis"
"Control.C14","PsO.A02",0.81471824757064,0.897900540385596,6.84167821172827,"Control-Psoriasis"
"Control.C14","PsO.A03",0.760812974869681,0.864161027579876,6.83168224506309,"Control-Psoriasis"
"Control.C14","PsO.A04",0.676406847330335,0.806972183879478,5.96284746069988,"Control-Psoriasis"
"Control.C14","PsO.A05",0.825027467405883,0.904126082637635,7.13835426308963,"Control-Psoriasis"
"Control.C14","PsO.A06",0.674091206041845,0.805321960487015,5.79092152927877,"Control-Psoriasis"
"Control.C14","PsO.A07",0.918924053621564,0.957749267760012,7.73970601126471,"Control-Psoriasis"
"Control.C14","PsO.A08",0.747763290935357,0.855680279833746,6.63844097449147,"Control-Psoriasis"
"Control.C14","PsO.A09",0.819855258856108,0.901011500630482,7.01368770278102,"Control-Psoriasis"
"Control.C14","PsO.A10",0.83475319380651,0.909935130920439,7.24532849101361,"Control-Psoriasis"
"Control.C14","PsO.A11",0.880431850759066,0.936414526698924,7.54193229611353,"Control-Psoriasis"
"Control.C14","PsO.A12",0.664607786470047,0.798515772750779,6.06654447026523,"Control-Psoriasis"
"Control.C14","PsO.A13",0.68946981464436,0.816196665566938,6.2654951538659,"Control-Psoriasis"
"Control.C14","PsO.A14",0.722697590031586,0.839030128344622,6.19401515228072,"Control-Psoriasis"
"Control.C14","PsO.A15",0.98944238460934,0.994693178615106,8.23842868344084,"Control-Psoriasis"
"Control.C14","PsO.A16",0.683584496178952,0.812058435713098,6.41008907436587,"Control-Psoriasis"
"Control.C14","PsO.A17",0.833323674823928,0.909085161848423,6.89290683144566,"Control-Psoriasis"
"Control.C14","PsO.A18",0.886302365345747,0.939724597316394,7.52943018805881,"Control-Psoriasis"
"Control.C14","PsO.A19",0.766737837996284,0.86797013287027,6.45116087465394,"Control-Psoriasis"
"Control.C14","PsO.A20",0.855833471508277,0.922317098648644,7.34479910276994,"Control-Psoriasis"
"Control.C14","PsO.A21",0.775911887454493,0.873818000696699,7.00754915576155,"Control-Psoriasis"
"Control.C14","PsO.A22",0.838430222442609,0.91211536038462,7.23998245353861,"Control-Psoriasis"
"Control.C14","PsO.A23",0.755355980103577,0.860629967556788,6.25589635516337,"Control-Psoriasis"
"Control.C14","PsO.A24",0.821327148061197,0.901899638332959,6.87729251869712,"Control-Psoriasis"
"Control.C14","PsO.A25",0.734411998647707,0.84687144602357,6.32257903720697,"Control-Psoriasis"
"Control.C14","PsO.A26",0.721631769613182,0.83831140009146,6.26569668606898,"Control-Psoriasis"
"Control.C14","PsO.A27",0.80568306590556,0.892385913251621,7.11594249743963,"Control-Psoriasis"
"Control.C14","PsO.A28",0.716384158160024,0.834759694971775,6.3016625698736,"Control-Psoriasis"
"Control.C14","PsO.C03",0.738790771321458,0.849775353661426,6.6217575686494,"Control-Psoriasis"
"Control.C14","PsO.C04",0.727908885510863,0.842531561258398,6.25685624075582,"Control-Psoriasis"
"Control.C14","PsO.C05",0.708357816283635,0.829285070764154,6.54650512043905,"Control-Psoriasis"
"Control.C14","PsO.C06",0.719841684249629,0.837102264518838,6.5527899014388,"Control-Psoriasis"
"Control.C14","PsO.C07",0.758098317008203,0.862407192674272,6.36022045574273,"Control-Psoriasis"
"Control.C14","PsO.C08",0.751747409259174,0.858282884034169,6.39796965059896,"Control-Psoriasis"
"Control.C14","PsO.C09",0.837912085751629,0.911808668377038,6.95223164700636,"Control-Psoriasis"
"Control.C14","PsO.C10",0.798098792081962,0.887714062871783,7.07455877267261,"Control-Psoriasis"
"Control.C14","PsO.C11",0.942964604368046,0.970645170013015,7.86320546002884,"Control-Psoriasis"
"Control.C14","PsO.C12",0.788705402706029,0.881872891436278,6.81319254812329,"Control-Psoriasis"
"Control.C14","PsO.C14",0.714392737219208,0.833406163838483,6.16803295982645,"Control-Psoriasis"
"Control.C14","PsO.C15",0.863219388583601,0.92658910042774,7.29274665817366,"Control-Psoriasis"
"Control.C14","PsO.C16",0.791208141333494,0.883435177716942,6.72134359792992,"Control-Psoriasis"
"Control.C14","PsO.C17",0.796680797307329,0.886836213200818,7.03398502151516,"Control-Psoriasis"
"Control.C14","PsO.C18",0.901901847385502,0.948421022488962,7.58199393806874,"Control-Psoriasis"
"Control.C14","PsO.C19",0.845832750759123,0.916478213328118,7.2375354202967,"Control-Psoriasis"
"Control.C14","PsO.C20",0.735489640813767,0.847587474470775,6.54988218275131,"Control-Psoriasis"
"Control.C14","PsO.C21",0.807197617086794,0.893314167144596,6.85305298486768,"Control-Psoriasis"
"Control.C14","PsO.C22",0.857189490099139,0.923103963993874,7.2059268589136,"Control-Psoriasis"
"Control.C14","PsO.C23",0.746125580051466,0.854607009456301,6.43954285059272,"Control-Psoriasis"
"Control.C14","PsO.C24",0.710542721689194,0.830780444919282,6.45223060247044,"Control-Psoriasis"
"Control.C14","PsO.C25",0.86972699822558,0.930325121315544,7.40400056175199,"Control-Psoriasis"
"Control.C14","PsO.C26",0.802994888950986,0.890734514969349,6.93069463786557,"Control-Psoriasis"
"Control.C14","PsO.C27",0.80623237165973,0.892722757392384,6.7968659860895,"Control-Psoriasis"
"Control.C14","PsO.C28",0.92419565501398,0.960604658477171,7.72395614142993,"Control-Psoriasis"
"Control.C14","PsO.C29",0.91222347355659,0.954097139974883,7.70590455787297,"Control-Psoriasis"
"Control.C14","PsO.C30",0.745262274374263,0.854040433139443,6.34643314087448,"Control-Psoriasis"
"Control.C14","PsO.C31",0.768475255148718,0.869082281939075,6.35883250507588,"Control-Psoriasis"
"Control.C14","PsO.C32",0.793191595850873,0.884670213362786,6.85054775912431,"Control-Psoriasis"
"Control.C14","PsO.C33",0.772755464717799,0.871812813552164,6.77243494151579,"Control-Psoriasis"
"Control.C14","PsO.C34",0.827014552147615,0.905317969334703,7.19568172614807,"Control-Psoriasis"
"Control.C14","PsO.C35",0.684745083271059,0.812876784826788,5.98802298955586,"Control-Psoriasis"
"Control.C14","PsO.C36",0.841496111261165,0.91392656885369,7.1031794566845,"Control-Psoriasis"
"Control.C14","PsO.C37",0.801894426585441,0.890057058564765,6.78598063678437,"Control-Psoriasis"
"Control.C14","PsO.C38",0.746014489145389,0.854534133345636,6.67002860227098,"Control-Psoriasis"
"Control.C14","PsO.C39",0.87456017801843,0.933083064789005,7.46186416372321,"Control-Psoriasis"
"Control.C14","PsO.C40",0.811970184275926,0.896229078515874,6.82132170762246,"Control-Psoriasis"
"Control.C14","PsO.C41",0.669302639700664,0.801894903635547,6.08699523237192,"Control-Psoriasis"
"Control.C14","PsO.C42",0.833887350767575,0.909420472766281,7.29386102970102,"Control-Psoriasis"
"Control.C14","PsO.C43",0.82181893941226,0.902196065298771,6.97958083400177,"Control-Psoriasis"
"Control.C14","PsO.C44",0.816071231645218,0.898721611162709,7.11358615721576,"Control-Psoriasis"
"Control.C14","PsO.C45",0.89733128300808,0.945887827860432,7.59598139994231,"Control-Psoriasis"
"Control.C14","PsO.C46",0.708812625088055,0.829596662245552,6.27608959199442,"Control-Psoriasis"
"Control.C14","PsO.C47",0.80541234965405,0.892219829789446,6.83325022946487,"Control-Psoriasis"
"Control.C14","PsO.C48",0.855005162767814,0.92183588480377,7.15252460722157,"Control-Psoriasis"
"Control.C14","PsO.C49",0.826960216606174,0.905285412445778,7.27181785241853,"Control-Psoriasis"
"Control.C14","PsO.C50",0.699629608658018,0.823273029716665,6.07471236886559,"Control-Psoriasis"
"Control.C14","PsO.C51",0.768709193493515,0.869231862785965,6.91448596676397,"Control-Psoriasis"
"Control.C14","PsO.C52",0.667359782076974,0.800498835645018,6.06300106271764,"Control-Psoriasis"
"Control.C14","PsO.C53",0.837144189208968,0.91135382200939,7.17110943658318,"Control-Psoriasis"
"Control.C14","PsO.C54",0.642387987259897,0.782260942290055,6.02499956326032,"Control-Psoriasis"
"Control.C14","PsO.C55",0.731743842671895,0.845094782081503,6.39119201381338,"Control-Psoriasis"
"Control.C14","PsO.C56",0.875084486347843,0.933381394512277,7.41352313854797,"Control-Psoriasis"
"Control.C14","PsO.C57",0.712696727243777,0.832250936090374,6.51695628741409,"Control-Psoriasis"
"Control.C14","PsO.C58",0.751331681061429,0.858011865126621,6.55328372048966,"Control-Psoriasis"
"Control.C14","PsO.C59",0.815282251348603,0.898242960005714,6.80701496978823,"Control-Psoriasis"
"Control.C14","PsO.C60",0.71253245559407,0.832138921824866,6.1430362507329,"Control-Psoriasis"
"Control.C14","PsO.C61",0.74050651895208,0.850909216241169,6.43819520260098,"Control-Psoriasis"
"Control.C14","PsO.C62",0.773336142501568,0.87218223772359,6.86803083060934,"Control-Psoriasis"
"Control.C14","PsO.C63",0.709336072603686,0.829955073168514,6.19399302139872,"Control-Psoriasis"
"Control.C14","PsO.C64",0.677721033625026,0.807906702058428,6.0832406170173,"Control-Psoriasis"
"Control.C14","PsO.C65",0.746641954657477,0.854945631720952,6.54786346077041,"Control-Psoriasis"
"Control.C14","PsO.C66",0.874039514036208,0.932786643493709,7.22471149297614,"Control-Psoriasis"
"Control.C14","PsO.C67",0.839261705606399,0.912607165199144,7.25853640775138,"Control-Psoriasis"
"Control.C14","PsO.C68",0.562412803340824,0.719928564510284,5.32101316084678,"Control-Psoriasis"
"Control.C14","PsO.C69",0.755198257258989,0.860527583292325,6.62709786011534,"Control-Psoriasis"
"Control.C14","PsO.C70",0.621984792162318,0.766942816193894,5.86263201245115,"Control-Psoriasis"
"Control.C14","PsO.C71",0.736512924472572,0.848266562365232,6.5723867493637,"Control-Psoriasis"
"Control.C14","PsO.C72",0.779925767265693,0.876357634244273,6.78413852945392,"Control-Psoriasis"
"Control.C14","PsO.C73",0.86759305387586,0.929102892169495,7.30984590497053,"Control-Psoriasis"
"Control.C15","Control.C17",0.814854460888204,0.897983258105895,6.80270954867337,"Control-Control"
"Control.C15","Control.C18",0.59900441324064,0.749221713561954,5.47334055857139,"Control-Control"
"Control.C15","PsO.A01",0.925604585997045,0.961365165754196,7.50695412451667,"Control-Psoriasis"
"Control.C15","PsO.A02",0.86606123370644,0.928223809661633,7.16848474812215,"Control-Psoriasis"
"Control.C15","PsO.A03",0.663729703892029,0.797881653900078,5.91391017164213,"Control-Psoriasis"
"Control.C15","PsO.A04",0.838129971556946,0.911937658953493,6.94750996202441,"Control-Psoriasis"
"Control.C15","PsO.A05",0.888078443649711,0.940721977560455,7.56457242772478,"Control-Psoriasis"
"Control.C15","PsO.A06",0.828965642040171,0.906485745807098,7.11974849786723,"Control-Psoriasis"
"Control.C15","PsO.A07",0.679280249973507,0.809013563976857,5.58914877252931,"Control-Psoriasis"
"Control.C15","PsO.A08",0.644667185725852,0.783948498907196,6.09962298849147,"Control-Psoriasis"
"Control.C15","PsO.A09",0.955582483832354,0.977286810178111,7.78367934950681,"Control-Psoriasis"
"Control.C15","PsO.A10",0.652136606277645,0.789446349411681,5.79911495131319,"Control-Psoriasis"
"Control.C15","PsO.A11",0.655491818381084,0.791899798118113,6.28731067727594,"Control-Psoriasis"
"Control.C15","PsO.A12",0.827268665083579,0.90547020357922,7.07348665083753,"Control-Psoriasis"
"Control.C15","PsO.A13",0.579996758036865,0.734174617873909,5.62841682258836,"Control-Psoriasis"
"Control.C15","PsO.A14",0.838611387249222,0.912222553460721,7.15346603057362,"Control-Psoriasis"
"Control.C15","PsO.A15",0.818412269029943,0.900139405093803,7.37426370242871,"Control-Psoriasis"
"Control.C15","PsO.A16",0.790800447931975,0.883180980711944,6.72893127114468,"Control-Psoriasis"
"Control.C15","PsO.A17",0.880412846362374,0.936403777569928,7.29304318755044,"Control-Psoriasis"
"Control.C15","PsO.A18",0.631120966404078,0.773849370344897,5.24785198468471,"Control-Psoriasis"
"Control.C15","PsO.A19",0.862775695911749,0.926333425763811,7.0978127748921,"Control-Psoriasis"
"Control.C15","PsO.A20",0.647113173949481,0.785754353961993,5.77702209542002,"Control-Psoriasis"
"Control.C15","PsO.A21",0.638873586450718,0.779649622438929,5.41558219258031,"Control-Psoriasis"
"Control.C15","PsO.A22",0.828182750305918,0.906017464793752,7.17127638206871,"Control-Psoriasis"
"Control.C15","PsO.A23",0.899108441089316,0.946874250712712,7.48600060854307,"Control-Psoriasis"
"Control.C15","PsO.A24",0.884910661470434,0.938941754173227,7.33543477404731,"Control-Psoriasis"
"Control.C15","PsO.A25",0.893493882634906,0.943751538707437,7.40442648147121,"Control-Psoriasis"
"Control.C15","PsO.A26",0.906803347339196,0.951124140414976,7.40460841009515,"Control-Psoriasis"
"Control.C15","PsO.A27",0.650866415290449,0.78851493889763,5.41578069123455,"Control-Psoriasis"
"Control.C15","PsO.A28",0.826663748264535,0.905107739779613,6.98886981310896,"Control-Psoriasis"
"Control.C15","PsO.C03",0.826983621487188,0.905299436471152,7.07886312979995,"Control-Psoriasis"
"Control.C15","PsO.C04",0.83684491175938,0.911176448705,7.03899226944965,"Control-Psoriasis"
"Control.C15","PsO.C05",0.795029610302757,0.885812251496692,6.84104447298236,"Control-Psoriasis"
"Control.C15","PsO.C06",0.761555554296017,0.864639837714755,6.52983956452256,"Control-Psoriasis"
"Control.C15","PsO.C07",0.813098901395444,0.896916214299888,6.93099609690254,"Control-Psoriasis"
"Control.C15","PsO.C08",0.871103917458603,0.931112280115116,7.22512130428107,"Control-Psoriasis"
"Control.C15","PsO.C09",0.826709798587463,0.905135341395477,6.86519389289624,"Control-Psoriasis"
"Control.C15","PsO.C10",0.702069818093035,0.824960069945451,6.32760164862292,"Control-Psoriasis"
"Control.C15","PsO.C11",0.685261814950606,0.813240778223757,6.44193800443005,"Control-Psoriasis"
"Control.C15","PsO.C12",0.839789818230154,0.912919301877665,7.15070340566984,"Control-Psoriasis"
"Control.C15","PsO.C14",0.868032852235528,0.929355017709382,7.12216974010202,"Control-Psoriasis"
"Control.C15","PsO.C15",0.667202605748291,0.800385752094996,6.14295990478755,"Control-Psoriasis"
"Control.C15","PsO.C16",0.889729730749356,0.941647597825051,7.38582587906396,"Control-Psoriasis"
"Control.C15","PsO.C17",0.720032874684094,0.837231526538511,6.12608001446265,"Control-Psoriasis"
"Control.C15","PsO.C18",0.931945016672628,0.964773850839408,7.74675028485128,"Control-Psoriasis"
"Control.C15","PsO.C19",0.689399428399872,0.816147344210768,5.79600819309988,"Control-Psoriasis"
"Control.C15","PsO.C20",0.720262764581193,0.837386914849075,6.39209620442972,"Control-Psoriasis"
"Control.C15","PsO.C21",0.742663678138354,0.852331620214549,6.60580544541816,"Control-Psoriasis"
"Control.C15","PsO.C22",0.531149483784537,0.69379180727893,5.28000664695107,"Control-Psoriasis"
"Control.C15","PsO.C23",0.800520428977774,0.889210048488326,6.76006879305055,"Control-Psoriasis"
"Control.C15","PsO.C24",0.706505945562765,0.828014631182286,6.26888655466535,"Control-Psoriasis"
"Control.C15","PsO.C25",0.660918187685104,0.795846770281028,5.6578047207412,"Control-Psoriasis"
"Control.C15","PsO.C26",0.690101346360991,0.816639011437828,5.83003496446385,"Control-Psoriasis"
"Control.C15","PsO.C27",0.899486897833106,0.947084077136011,7.34640785856528,"Control-Psoriasis"
